1509463335.363297,6370.00000,6354.45,6350.9
1509463338.916264,6370.00000,6362.39,6350.9
1509463341.455324,6365.00000,6362.39,6350.9
1509463342.893047,6365.00000,6362.39,6350.9
1509463345.705698,6365.00000,6362.39,6350.9
1509463347.207551,6365.00000,6362.39,6352
1509463351.536657,6370.00000,6362.39,6352
1509463354.129061,6370.00000,6362.39,6352
1509463356.921428,6370.00000,6362.83,6352.8
1509463359.15551,6370.00000,6362.83,6352.8
1509463362.010648,6370.00000,6362.83,6352.8
1509463365.237404,6370.00000,6362.83,6352.8
1509463368.091212,6370.00000,6362.83,6355.2
1509463369.503892,6370.00000,6362.83,6355.2
1509463372.076466,6370.00000,6362.83,6355.2
1509463374.798193,6370.00000,6363.76,6355.2
1509463377.846237,6370.00000,6363.76,6355.4
1509463379.819383,6370.00000,6363.76,6355.4
1509463381.62758,6368.20000,6363.76,6355.4
1509463383.082085,6368.20000,6363.76,6355.4
1509463385.94107,6368.20000,6363.76,6355.4
1509463389.767748,6368.20000,6363.76,6355.4
1509463393.021492,6367.40000,6363.76,6355.4
1509463396.430062,6370.00000,6363.76,6355.4
1509463399.007017,6365.60000,6363.76,6355.4
1509463404.202418,6365.60000,6363.76,6355.4
1509463406.686611,6365.00000,6363.76,6355.4
1509463408.158254,6365.00000,6363.76,6355.4
1509463410.835341,6365.00000,6363.76,6355.4
1509463412.326386,6365.00000,6363.76,6355.4
1509463416.342866,6365.00000,6363.76,6355.4
1509463419.255503,6365.00000,6363.76,6355.4
1509463421.803663,6365.00000,6363.76,6355.4
1509463424.244682,6365.00000,6363.76,6355.4
1509463428.168074,6365.00000,6363.76,6355.4
1509463431.162718,6365.00000,6363.76,6355.4
1509463433.809875,6365.00000,6365.00,6355.4
1509463435.32701,6365.00000,6365.00,6355.4
1509463437.589259,6365.00000,6365.00,6355.4
1509463439.517815,6365.00000,6365.00,6355.4
1509463442.658049,6365.00000,6365.00,6355.4
1509463444.263341,6365.00000,6365.00,6355.4
1509463447.173448,6358.00000,6365.00,6359.4
1509463450.656372,6365.00000,6365.00,6359.4
1509463455.122417,6365.00000,6365.00,6359.4
1509463459.066743,6367.70000,6365.00,6359.4
1509463463.039484,6368.00000,6365.00,6359.4
1509463466.797186,6370.40000,6365.00,6359.4
1509463468.372941,6370.40000,6365.00,6366.4
1509463472.221646,6370.40000,6382.09,6366.4
1509463476.011995,6371.10000,6382.09,6366.4
1509463480.406909,6368.00000,6382.09,6372.9
1509463483.00109,6368.00000,6382.09,6372.9
1509463485.786955,6368.00000,6382.09,6372.9
1509463487.658244,6368.00000,6382.09,6382
1509463492.454657,6368.00000,6382.09,6382
1509463495.22277,6371.10000,6384.03,6382
1509463498.334417,6375.00000,6384.03,6382.4
1509463500.091947,6375.00000,6384.03,6382.4
1509463503.353087,6375.00000,6384.03,6382.4
1509463506.385926,6375.00000,6384.03,6382.4
1509463507.962502,6375.00000,6384.03,6385.4
1509463511.304977,6371.00000,6389.00,6385.4
1509463514.83669,6371.00000,6389.00,6385.4
1509463520.290961,6371.00000,6389.00,6386.5
1509463523.478249,6368.70000,6389.00,6386.5
1509463526.016154,6368.70000,6389.00,6386.5
1509463527.633182,6368.70000,6389.00,6386.6
1509463531.83903,6357.20000,6389.00,6386.6
1509463534.089847,6376.00000,6390.00,6386.6
1509463537.028198,6376.00000,6390.00,6386.7
1509463540.060907,6376.00000,6390.00,6386.7
1509463544.305007,6376.00000,6390.00,6386.7
1509463547.252482,6380.00000,6390.00,6391.1
1509463549.767068,6380.00000,6392.10,6391.1
1509463551.22837,6380.00000,6392.10,6391.1
1509463553.602234,6380.00000,6392.10,6391.1
1509463557.54278,6380.00000,6392.10,6392.7
1509463560.502974,6389.00000,6392.10,6392.7
1509463563.134355,6389.00000,6392.10,6392.7
1509463566.079089,6371.90000,6392.10,6392.7
1509463570.909547,6371.90000,6392.10,6395
1509463579.255294,6371.90000,6392.10,6395
1509463583.678834,6370.00000,6392.10,6395
1509463586.786421,6370.00000,6392.10,6392.7
1509463589.157289,6369.90000,6391.72,6392.7
1509463590.685927,6369.90000,6391.72,6392.7
1509463593.699494,6369.90000,6391.72,6392.7
1509463597.66199,6370.00000,6391.72,6386.8
1509463599.125977,6370.00000,6391.72,6386.8
1509463601.697353,6370.00000,6391.72,6386.8
1509463604.016168,6370.00000,6391.72,6386.8
1509463606.474846,6388.60000,6391.72,6386.8
1509463608.222834,6388.60000,6391.72,6383.8
1509463611.404779,6388.60000,6395.58,6383.8
1509463613.823901,6389.00000,6395.58,6383.8
1509463616.676971,6389.00000,6395.58,6383.8
1509463619.154284,6389.00000,6395.58,6382
1509463623.436595,6389.00000,6395.58,6382
1509463626.094898,6380.00000,6395.58,6382
1509463629.51839,6389.00000,6395.58,6374.9
1509463633.370097,6389.00000,6395.58,6374.9
1509463636.879715,6389.60000,6395.58,6373.2
1509463638.339354,6389.60000,6395.58,6373.2
1509463641.868416,6389.90000,6395.58,6373.2
1509463644.148249,6389.90000,6395.58,6373.2
1509463646.625113,6389.90000,6391.32,6373.2
1509463651.122931,6389.90000,6391.32,6374.2
1509463653.972902,6389.90000,6391.32,6374.2
1509463656.485902,6389.90000,6391.32,6374.2
1509463657.997326,6389.90000,6391.32,6369.6
1509463661.495882,6389.90000,6391.32,6369.6
1509463665.577898,6389.60000,6391.32,6369.6
1509463669.133704,6397.00000,6384.00,6367.6
1509463671.825318,6397.00000,6384.00,6367.6
1509463677.810011,6389.00000,6384.00,6369.3
1509463680.208791,6380.60000,6384.00,6369.3
1509463681.710494,6380.60000,6384.00,6369.3
1509463684.480138,6380.60000,6384.00,6369.3
1509463685.907724,6380.60000,6384.00,6369.3
1509463690.510021,6380.60000,6385.24,6369.2
1509463693.180288,6380.60000,6385.24,6369.2
1509463696.514327,6380.60000,6385.24,6369.2
1509463698.943118,6380.60000,6385.24,6366.8
1509463703.369504,6380.00000,6385.24,6366.8
1509463706.889839,6388.00000,6384.05,6366.1
1509463709.370286,6388.00000,6384.05,6366.1
1509463710.935006,6388.00000,6384.05,6366.1
1509463714.479671,6381.90000,6384.05,6366.1
1509463718.199202,6381.90000,6384.05,6369.4
1509463719.667422,6381.90000,6384.05,6369.4
1509463722.204678,6381.90000,6384.05,6369.4
1509463725.23015,6380.00000,6384.05,6369.4
1509463729.898518,6380.00000,6384.05,6370
1509463732.592576,6371.20000,6384.05,6370
1509463734.911381,6362.00000,6384.05,6370
1509463737.824153,6362.00000,6384.05,6371
1509463742.718674,6380.00000,6384.05,6371
1509463746.902174,6380.00000,6374.26,6371.9
1509463750.083698,6380.00000,6374.26,6371.9
1509463751.669571,6380.00000,6374.26,6371.9
1509463756.113558,6380.00000,6374.26,6371.9
1509463759.066216,6362.10000,6374.26,6371.9
1509463762.007704,6362.10000,6374.26,6371.9
1509463764.579864,6362.10000,6374.26,6371.9
1509463769.0969,6362.10000,6360.81,6371.9
1509463772.775763,6362.10000,6360.81,6371.9
1509463775.30919,6362.10000,6360.81,6371.9
1509463778.035097,6362.10000,6360.81,6371.9
1509463781.800307,6362.10000,6360.81,6371.9
1509463783.968693,6362.10000,6360.81,6371.9
1509463786.363496,6362.10000,6376.43,6371.9
1509463787.838462,6362.10000,6376.43,6371.9
1509463790.633134,6362.10000,6376.43,6371.9
1509463792.297446,6362.10000,6376.43,6371.9
1509463796.167685,6362.10000,6376.43,6371.9
1509463798.63422,6362.10000,6376.43,6371.9
1509463800.124963,6362.10000,6376.43,6371.9
1509463802.930304,6379.10000,6376.43,6371.9
1509463808.810638,6379.10000,6379.29,6371.9
1509463811.838928,6379.90000,6379.29,6371.9
1509463813.670767,6379.90000,6379.29,6371.9
1509463815.128979,6379.90000,6379.29,6371.9
1509463817.982229,6379.90000,6379.29,6371.9
1509463824.018045,6379.90000,6379.29,6371.9
1509463826.961636,6379.80000,6379.29,6372.9
1509463829.691277,6379.80000,6379.30,6372.9
1509463831.211717,6379.80000,6379.30,6372.9
1509463836.810001,6379.90000,6379.30,6377.3
1509463838.819967,6379.90000,6379.30,6377.3
1509463840.366884,6379.90000,6379.30,6377.3
1509463843.191659,6379.90000,6379.30,6377.3
1509463845.994311,6379.90000,6386.45,6377.3
1509463850.728194,6379.90000,6386.45,6379.8
1509463853.859873,6379.90000,6386.45,6379.8
1509463857.577356,6379.10000,6386.45,6381.7
1509463862.329136,6379.10000,6386.45,6381.7
1509463866.692726,6379.10000,6386.45,6381.7
1509463869.32435,6379.10000,6387.00,6383.8
1509463874.57631,6379.10000,6387.00,6383.8
1509463878.490228,6382.00000,6387.00,6384.2
1509463880.469331,6382.00000,6387.00,6384.2
1509463883.872888,6379.10000,6387.00,6384.2
1509463889.806929,6379.10000,6387.00,6384.2
1509463892.409814,6379.10000,6387.00,6384.2
1509463894.961513,6379.10000,6387.00,6384.2
1509463898.125277,6379.10000,6387.00,6385.4
1509463902.221938,6382.00000,6387.00,6385.4
1509463904.951631,6382.00000,6387.00,6385.4
1509463907.957407,6379.10000,6387.00,6387.7
1509463911.042569,6379.10000,6387.00,6387.7
1509463915.736066,6379.10000,6387.00,6387.7
1509463917.692978,6379.10000,6387.00,6385.4
1509463919.647898,6379.10000,6387.00,6385.4
1509463921.36589,6379.10000,6387.00,6385.4
1509463927.914046,6371.20000,6387.00,6385.7
1509463929.702611,6371.20000,6386.50,6385.7
1509463932.417163,6371.20000,6386.50,6385.7
1509463936.320612,6371.20000,6386.50,6385.7
1509463941.587485,6371.20000,6386.50,6386
1509463945.115815,6371.20000,6386.50,6386
1509463947.806811,6371.20000,6386.50,6385.9
1509463949.561465,6371.20000,6386.50,6385.9
1509463953.636031,6371.20000,6386.50,6385.9
1509463956.105465,6371.20000,6386.50,6385.9
1509463959.281978,6371.20000,6386.50,6385.9
1509463962.721629,6382.00000,6386.50,6385.9
1509463967.298903,6382.00000,6386.50,6385.9
1509463970.655941,6382.00000,6387.01,6385.9
1509463973.268642,6382.00000,6387.01,6385.9
1509463976.080864,6382.00000,6387.01,6385.9
1509463978.89508,6382.00000,6387.01,6385.9
1509463982.31896,6382.00000,6387.01,6385.9
1509463985.323179,6382.00000,6387.01,6385.9
1509463988.105294,6382.00000,6387.01,6385.9
1509463993.589708,6382.00000,6395.58,6385.9
1509463996.7081,6382.00000,6395.58,6385.9
1509463999.156677,6382.00000,6395.58,6390
1509464000.616346,6382.00000,6395.58,6390
1509464003.999457,6382.00000,6395.58,6390
1509464006.965735,6382.00000,6395.58,6387.4
1509464010.748023,6382.00000,6395.58,6387.4
1509464012.305527,6382.00000,6395.58,6387.4
1509464016.821676,6382.00000,6395.58,6387.7
1509464020.684011,6382.00000,6395.58,6387.7
1509464023.148869,6382.00000,6395.58,6387.7
1509464026.786609,6382.00000,6395.58,6388.7
1509464028.660391,6382.00000,6395.58,6388.7
1509464032.790441,6379.80000,6395.58,6388.7
1509464035.207089,6379.80000,6395.58,6388.7
1509464039.096792,6375.00000,6395.58,6390.2
1509464042.295853,6375.00000,6395.58,6390.2
1509464046.066303,6375.00000,6395.58,6390.2
1509464049.001235,6375.00000,6395.58,6390.2
1509464052.843049,6375.00000,6395.58,6390.2
1509464055.467827,6375.00000,6394.98,6390.2
1509464059.221326,6375.00000,6394.98,6390.4
1509464062.786583,6375.00000,6394.98,6390.4
1509464066.018846,6382.00000,6394.98,6390.4
1509464069.378577,6382.00000,6394.98,6388.4
1509464073.07181,6382.00000,6398.00,6388.4
1509464075.510523,6382.00000,6398.00,6388.4
1509464077.517318,6382.00000,6398.00,6388
1509464079.871891,6382.00000,6398.00,6388
1509464082.910579,6382.00000,6398.00,6388
1509464086.755927,6382.00000,6398.00,6388
1509464090.005585,6382.00000,6398.00,6388
1509464092.296736,6382.00000,6398.00,6388
1509464094.717484,6382.00000,6388.34,6388
1509464096.534158,6382.00000,6388.34,6388
1509464099.901709,6382.00000,6388.34,6388.4
1509464102.007871,6382.00000,6388.34,6388.4
1509464106.193407,6387.60000,6388.34,6388.4
1509464108.792869,6387.60000,6388.34,6388
1509464112.91681,6387.60000,6388.34,6388
1509464115.41401,6387.60000,6395.57,6388
1509464116.862078,6387.60000,6395.57,6381.1
1509464118.730892,6387.60000,6395.57,6381.1
1509464120.431104,6387.60000,6395.57,6381.1
1509464125.545256,6387.60000,6395.57,6381.1
1509464128.521446,6387.60000,6395.57,6381.3
1509464129.987994,6387.60000,6395.57,6381.3
1509464132.571975,6387.60000,6395.57,6381.3
1509464134.039619,6387.60000,6395.57,6381.3
1509464138.116653,6387.60000,6388.78,6378
1509464140.553143,6387.60000,6388.78,6378
1509464141.936833,6387.60000,6388.78,6378
1509464146.471504,6386.30000,6388.78,6378
1509464149.366206,6382.00000,6388.78,6377.9
1509464152.65097,6387.10000,6395.00,6377.9
1509464154.304378,6387.10000,6395.00,6377.9
1509464157.714996,6387.10000,6395.00,6376.2
1509464161.078733,6387.10000,6395.00,6376.2
1509464164.721186,6387.10000,6395.00,6376.2
1509464167.671219,6382.00000,6395.00,6376.4
1509464169.422465,6382.00000,6395.00,6376.4
1509464175.127938,6382.00000,6395.00,6376.4
1509464179.090664,6382.00000,6392.84,6374.6
1509464181.745609,6384.00000,6392.84,6374.6
1509464185.232519,6384.20000,6392.84,6374.6
1509464187.94906,6384.30000,6392.84,6379.4
1509464189.785594,6384.30000,6392.84,6379.4
1509464193.40606,6382.10000,6387.01,6379.4
1509464197.902814,6382.10000,6387.01,6373
1509464200.692041,6382.10000,6387.01,6373
1509464204.812418,6382.10000,6387.01,6373
1509464208.484863,6382.10000,6387.01,6376
1509464211.007055,6382.10000,6387.01,6376
1509464214.020167,6382.10000,6382.83,6376
1509464218.498944,6382.10000,6382.83,6373
1509464221.374017,6382.10000,6382.83,6373
1509464223.989948,6382.10000,6382.83,6373
1509464226.90157,6382.00000,6382.83,6373
1509464231.580085,6387.00000,6382.83,6373.7
1509464234.578247,6387.00000,6382.83,6373.7
1509464237.544056,6387.00000,6392.08,6376.1
1509464240.031974,6387.00000,6392.08,6376.1
1509464243.885588,6387.00000,6392.08,6376.1
1509464247.067371,6382.10000,6392.08,6379
1509464248.74668,6382.10000,6392.08,6379
1509464251.085185,6382.10000,6392.08,6379
1509464253.673475,6382.10000,6392.08,6379
1509464258.100128,6382.10000,6383.76,6381.3
1509464260.352519,6386.80000,6383.76,6381.3
1509464261.785111,6386.80000,6383.76,6381.3
1509464264.288409,6386.80000,6383.76,6381.3
1509464265.7156,6386.80000,6383.76,6381.3
1509464270.45255,6387.00000,6383.76,6381.2
1509464273.14234,6387.00000,6383.76,6381.2
1509464275.854593,6387.00000,6387.73,6381.2
1509464278.337473,6387.00000,6387.73,6380.9
1509464282.247758,6387.00000,6387.73,6380.9
1509464285.903154,6382.10000,6387.73,6380.9
1509464288.460651,6382.10000,6387.73,6379.2
1509464289.911957,6382.10000,6387.73,6379.2
1509464293.208519,6392.00000,6387.73,6379.2
1509464296.7058,6399.00000,6385.10,6378.3
1509464299.305212,6399.00000,6385.10,6378.3
1509464300.746333,6399.00000,6385.10,6378.3
1509464303.829018,6382.10000,6385.10,6378.3
1509464306.59414,6382.10000,6385.10,6378.3
1509464310.704627,6382.10000,6385.10,6379.3
1509464313.098206,6382.10000,6385.10,6379.3
1509464316.57184,6382.10000,6385.11,6379.3
1509464319.464082,6399.40000,6385.11,6377.1
1509464322.849765,6399.40000,6385.11,6377.1
1509464325.11466,6399.40000,6385.11,6377.1
1509464328.365769,6399.40000,6385.11,6377
1509464331.832623,6399.40000,6385.11,6377
1509464335.668589,6399.40000,6385.11,6377
1509464338.629286,6399.40000,6385.11,6376.1
1509464340.089787,6399.40000,6385.11,6376.1
1509464342.753315,6382.30000,6385.11,6376.1
1509464344.133016,6382.30000,6385.11,6376.1
1509464349.316811,6382.30000,6385.11,6376.3
1509464351.908752,6382.30000,6385.11,6376.3
1509464354.505292,6382.30000,6385.00,6376.3
1509464355.968623,6382.30000,6385.00,6376.3
1509464358.59809,6382.30000,6385.00,6376.1
1509464362.123408,6382.30000,6385.00,6376.1
1509464364.65368,6382.30000,6385.00,6376.1
1509464366.131241,6382.30000,6385.00,6376.1
1509464368.980401,6382.30000,6385.00,6376.8
1509464371.440777,6382.30000,6385.00,6376.8
1509464376.788982,6389.40000,6380.56,6376.9
1509464380.144837,6400.00000,6380.56,6376.9
1509464383.066257,6400.00000,6380.56,6376.9
1509464389.451215,6382.10000,6380.56,6376.3
1509464394.18952,6382.10000,6380.56,6376.3
1509464396.199218,6389.80000,6380.66,6376.3
1509464397.859874,6389.80000,6380.66,6376.5
1509464401.894462,6389.80000,6380.66,6376.5
1509464406.554186,6389.80000,6380.66,6376.5
1509464409.413263,6389.80000,6380.66,6376.9
1509464413.741018,6389.80000,6380.66,6376.9
1509464416.373115,6382.10000,6382.00,6376.9
1509464419.05379,6389.20000,6382.00,6376.1
1509464421.642319,6389.20000,6382.00,6376.1
1509464423.4635,6389.20000,6382.00,6376.1
1509464427.284584,6389.30000,6382.00,6368
1509464430.007897,6389.30000,6382.00,6368
1509464432.860298,6389.40000,6382.00,6368
1509464436.660076,6389.40000,6391.17,6365.3
1509464441.660667,6389.40000,6391.17,6365.3
1509464444.64082,6389.40000,6391.17,6365.3
1509464447.518474,6389.40000,6391.17,6364.8
1509464449.319153,6389.40000,6391.17,6364.8
1509464452.476992,6389.40000,6391.17,6364.8
1509464455.875578,6389.40000,6373.02,6364.8
1509464458.675723,6389.40000,6373.02,6365.7
1509464461.096874,6389.50000,6373.02,6365.7
1509464465.143021,6389.50000,6373.02,6365.7
1509464467.98593,6389.80000,6373.02,6367.7
1509464471.071594,6389.80000,6373.02,6367.7
1509464474.070615,6389.60000,6373.02,6367.7
1509464475.610752,6389.60000,6376.01,6367.7
1509464479.560393,6389.60000,6376.01,6368.2
1509464482.820512,6389.60000,6376.01,6368.2
1509464484.294689,6389.60000,6376.01,6368.2
1509464486.902861,6389.60000,6376.01,6369.5
1509464489.352165,6389.60000,6376.01,6369.5
1509464492.541056,6389.60000,6376.01,6369.5
1509464495.599231,6389.70000,6376.01,6369.5
1509464498.741646,6389.70000,6376.01,6371.7
1509464501.322601,6389.70000,6376.01,6371.7
1509464505.741646,6389.80000,6376.01,6371.7
1509464508.731808,6389.80000,6376.01,6372.2
1509464510.258794,6389.80000,6376.01,6372.2
1509464512.64143,6389.80000,6376.01,6372.2
1509464515.301883,6389.80000,6382.57,6372.2
1509464519.632377,6389.80000,6382.57,6373.2
1509464522.275729,6389.80000,6382.57,6373.2
1509464524.986274,6389.80000,6382.57,6373.2
1509464527.596735,6389.80000,6382.57,6373.6
1509464530.885118,6389.80000,6382.57,6373.6
1509464534.943314,6389.80000,6382.56,6373.6
1509464537.870173,6389.40000,6382.56,6373.8
1509464539.77396,6389.40000,6382.56,6373.8
1509464544.736947,6389.40000,6382.56,6373.8
1509464547.375099,6389.40000,6382.56,6370.5
1509464549.979991,6389.40000,6382.56,6370.5
1509464551.477633,6389.40000,6382.56,6370.5
1509464553.857508,6389.40000,6386.39,6370.5
1509464558.199099,6389.40000,6386.39,6372.6
1509464560.814439,6391.80000,6386.39,6372.6
1509464563.476548,6391.80000,6386.39,6372.6
1509464565.952881,6391.80000,6386.39,6372.6
1509464570.623997,6391.80000,6386.39,6372.9
1509464573.109871,6400.00000,6386.39,6372.9
1509464575.410015,6400.00000,6391.17,6372.9
1509464577.597436,6400.00000,6391.17,6372.9
1509464579.755611,6400.00000,6391.17,6372.9
1509464583.646175,6400.00000,6391.17,6372.9
1509464587.243093,6389.40000,6391.17,6371.5
1509464590.128656,6389.40000,6391.17,6371.5
1509464592.731047,6400.00000,6391.17,6371.5
1509464596.712529,6400.00000,6391.20,6371.3
1509464598.591393,6400.00000,6391.20,6371.3
1509464601.22256,6399.90000,6391.20,6371.3
1509464604.168096,6399.90000,6391.20,6371.3
1509464605.603745,6399.90000,6391.20,6371.3
1509464610.086021,6404.90000,6391.20,6371.8
1509464612.409569,6404.90000,6391.20,6371.8
1509464613.865392,6404.90000,6391.20,6371.8
1509464616.401225,6389.80000,6381.77,6371.8
1509464618.672645,6400.00000,6381.77,6371.8
1509464623.155529,6400.00000,6381.77,6371.8
1509464625.477925,6400.00000,6381.77,6371.8
1509464626.918698,6400.00000,6381.77,6372.8
1509464629.261243,6419.00000,6381.77,6372.8
1509464631.744484,6421.50000,6381.77,6372.8
1509464636.042078,6421.50000,6378.19,6372.8
1509464638.501298,6430.00000,6378.19,6373.2
1509464640.777567,6430.00000,6378.19,6373.2
1509464644.792036,6430.00000,6378.19,6373.2
1509464649.173313,6443.40000,6378.19,6374.3
1509464652.467603,6443.40000,6378.19,6374.3
1509464654.765777,6443.40000,6380.85,6374.3
1509464657.432087,6392.80000,6380.85,6373.6
1509464662.642275,6392.80000,6380.85,6373.6
1509464665.083695,6394.10000,6380.85,6373.6
1509464668.234156,6394.10000,6380.85,6376.4
1509464669.889059,6394.10000,6380.85,6376.4
1509464673.59598,6394.10000,6380.85,6376.4
1509464676.4571,6394.10000,6391.59,6376.4
1509464678.97605,6394.10000,6391.59,6374.3
1509464685.047311,6400.00000,6391.59,6374.3
1509464687.85401,6400.00000,6391.59,6373.6
1509464690.670637,6400.00000,6391.59,6373.6
1509464694.655125,6394.10000,6370.00,6373.6
1509464697.203389,6394.10000,6370.00,6373.4
1509464699.446696,6394.10000,6370.00,6373.4
1509464703.063079,6394.10000,6370.00,6373.4
1509464707.410286,6394.10000,6370.00,6372.1
1509464710.094648,6399.30000,6370.00,6372.1
1509464714.079659,6399.30000,6370.00,6372.1
1509464715.774134,6399.40000,6390.42,6372.1
1509464717.153595,6399.40000,6390.42,6372.8
1509464721.649421,6399.40000,6390.42,6372.8
1509464724.332605,6399.40000,6390.42,6372.8
1509464726.860226,6399.40000,6390.42,6372.8
1509464728.30804,6399.40000,6390.42,6372.8
1509464732.141176,6399.40000,6390.42,6372.8
1509464735.489059,6399.40000,6390.42,6372.8
1509464738.103131,6399.40000,6390.42,6372.8
1509464740.587232,6399.40000,6390.42,6372.8
1509464742.119069,6399.40000,6390.42,6372.8
1509464747.310478,6400.00000,6390.42,6371.9
1509464749.998115,6396.00000,6390.42,6371.9
1509464753.051276,6396.00000,6390.42,6371.9
1509464755.483727,6396.00000,6389.82,6371.9
1509464759.238997,6396.00000,6389.82,6371.9
1509464761.083686,6396.00000,6389.82,6371.9
